"","X.1","X","nuts_2","nuts_1","country","trade_center","trade_center_1","trade_center_2","tc_ratio","tc_ratio_1","tc_ratio_2","tc_abs","tc_abs_1","tc_abs_2","capital","education","catholics","latitude","longitude","mountain","border_region","university_1500","coast_region","printingpress_pre1500","hanse","imperial","agri","altitude","dist_border","dist_coast","dist_trade","tc_dist","east_germany","bishop","mining","eqi100","residence","trade_years","Region","AREA","Year","AGSH","GDP","GDP_11","INDSH","POP","SERSH","relden.GDP","popDensity","GDPpc","GDP_11pc","tc_dens","tc_dens_1","tc_dens_2","delta_Year","GDPpcGrowth","GDP_11pcGrowth","GDPpc_delta1900","GDP_11pc_delta1900","GDP_ln","GDP_11_ln","lnGDPpc","lnGDP_11pc","lnGDPpcGrowth","lnGDP_11pcGrowth","POP_ln","AREA_ln","ln.relden.GDP","ln.popDensity","education_ln","catholics_ln","dist_border_ln","dist_coast_ln","dist_trade_ln","ln_tc_dist","eqi100_ln","agri_ln","AGSH_ln","SERSH_ln","INDSH_ln"
"875","DED4.1990",49,"DED4","DED","Germany",1,0,0,0.0833333333333333,0,0,1,0,0,0,29.7,31.7900009155273,50.690175374349,12.7252295811971,1,1,0,0,1,0,0,1.37516666132261,441.75,0.240381562771897,3.38822573423386,0,1.39876474597908,1,0,0,86.4400024414062,1,6,"Chemnitz, NUTS 2-Region",6524,1990,0.051,10679,16739,0.595,1779,0.354,2.7239505631652,0.2726854690374,6002.81056773468,9409.21866216976,0.153280196198651,0,0,10,0.0529014812590317,0.0533687719105053,1.9707828021088,2.5355426523002,9.27603447517155,9.72549660510262,8.69998306648785,9.14944519641892,-2.939323939394,-2.9305294997591,7.48380668766583,8.78324296374091,1.00208323950481,-1.29943627607507,3.39114704580865,3.45915180372193,-1.42552777322271,1.22030640214817,-Inf,0.335589522843356,4.45945055988263,0.318574932008035,-2.97592964625781,-1.03845836584836,-0.519193873436507
"876","DED5.1990",50,"DED5","DED","Germany",1,0,1,0.166666666666667,0,0.333333333333333,1,0,2,0,33.9,31.7900009155273,51.3108717600504,12.6720434824626,0,0,1,0,1,0,0,1.79250000894866,139.733336130778,0.852910945812862,2.80232151349386,0,1.32790246513477,1,0,1,86.4400024414062,0,6,"Leipzig, NUTS 2-Region",3965,1990,0.082,8741,13701,0.503,1249,0.415,1.36453912460836,0.31500630517024,6998.39871897518,10969.5756605284,0.252206809583859,0,0.504413619167718,10,0.0662759154338897,0.0668610931221019,2.30795853204022,2.96977650994968,9.07577987858049,9.52522410185311,8.85343664743705,9.30288087070967,-2.71392871424473,-2.70513804870562,7.13009851012558,8.28526113406895,0.310816733974946,-1.15516262394337,3.5234150143864,3.45915180372193,-0.159100138097893,1.03044818561979,-Inf,0.283600603428394,4.45945055988263,0.583611298483917,-2.50103603171788,-0.879476758751439,-0.687165108882398
"877","DEE0.1990",51,"DEE0","DEE","Germany",1,1,1,0.0714285714285714,0.0714285714285714,0.285714285714286,1,1,4,0,24.6,31.7900009155273,51.9096878596715,11.7566148212978,0,0,0,0,1,1,0,1.66635715243313,104.678570883615,1.4441385098866,2.04841737236295,0,1.48097378357543,1,1,1,81.4300003051758,1,12,"Sachsen-Anhalt",20450,1990,0.118,19449,30484,0.484,2965,0.398,1.28112121639642,0.144987775061125,6559.52782462057,10281.281618887,0.0488997555012225,0.0488997555012225,0.19559902200489,10,0.0615482943028485,0.0620881291142525,2.72709792241888,3.50895190773612,9.8755509338431,10.324957234786,8.78867390139342,9.23808020233632,-2.78793313911831,-2.77920046589612,7.99463231143183,9.92573816147095,0.247735644820646,-1.93110585003912,3.20274644293832,3.45915180372193,0.367512956844612,0.717067481512958,-Inf,0.3926998332893,4.39974375922675,0.510639897979903,-2.13707065451647,-0.921303273697699,-0.725670372265505
"878","DEF0.1990",52,"DEF0","DEF","Germany",1,1,1,0.0666666666666667,0.0666666666666667,0.2,1,1,3,0,22.8,31.7900009155273,54.1326049804687,9.94921398162842,0,1,0,1,1,1,1,1.45446665925237,21.0599999109904,0.261805284892519,0.201992940918232,0,1.61867152825919,0,1,0,90.3000030517578,1,8,"Schleswig-Holstein",15800,1990,0.047,40232,63059,0.269,2595,0.683,1.69221277321804,0.164240506329114,15503.6608863198,24300.1926782274,0.0632911392405063,0.0632911392405063,0.189873417721519,10,0.119910443896747,0.120962321193118,5.51423564739771,7.09366300136432,10.6024179778518,11.0518260750602,9.64883146123395,10.0982395584424,-2.12101011568166,-2.11227617697712,7.86134179559999,9.66776521901506,0.526037005770784,-1.80642342341507,3.1267605359604,3.45915180372193,-1.34015423895486,-1.5995225281409,-Inf,0.481605768539596,4.50313749421871,0.374639276210072,-3.05760767727208,-0.381260419411347,-1.3130438993803
"879","DEG0.1990",53,"DEG0","DEG","Germany",1,1,1,0.0434782608695652,0.0434782608695652,0.130434782608696,1,1,3,0,27.9,31.7900009155273,50.9007571676503,11.1068340384442,1,0,1,0,1,1,1,1.52265216925439,323.378258083178,1.2296887351119,2.88586597857268,0,1.46689008182078,1,0,0,91.6699981689453,1,10,"Thüringen",16173,1990,0.098,16978,26611,0.522,2684,0.38,0.670681435640933,0.165955605020714,6325.63338301043,9914.67958271237,0.0618314474741854,0.0618314474741854,0.185494342422556,10,0.0571809944798706,0.0576830032084464,2.69380040603184,3.46580789724623,9.73967366729791,10.1890799431228,8.75236544818848,9.20177172401339,-2.86153370014634,-2.85279272064023,7.89506349809157,9.69109846411978,-0.399461015339683,-1.79603496602821,3.32862668882732,3.45915180372193,0.206761076474383,1.05982502080238,-Inf,0.383144569169464,4.51819515199927,0.420453662572666,-2.32278780031156,-0.967584026261706,-0.650087691099498
"880","FR10.1990",54,"FR10","FR1","France",1,1,1,0.125,0.125,0.125,1,1,1,1,39.7,62.3699989318848,48.7961931228638,2.33265197277069,0,0,1,0,1,0,0,1.72150001022028,80.6624999046326,1.51220418512821,1.54775685071945,0,1.27780738946703,0,0,1,73.5,1,6,"Île de France",12012,1990,0.004,293506,394163,0.261,10661,0.735,0.354726659158006,0.887529137529138,27530.8132445362,36972.4228496389,0.0832500832500832,0.0832500832500832,0.0832500832500832,10,0.125874497561294,0.11146591144472,4.84021317935226,4.5756277727651,12.5896533609715,12.8845198083113,10.2230611380031,10.5179275853429,-2.07246991952005,-2.19403646177916,9.27434750195047,9.39366142910322,-1.03640776029191,-0.119313927152746,3.68135118769314,4.13308437341257,0.413568311714059,0.436806689651602,-Inf,0.245145632129965,4.29728540621879,0.543196009733287,-5.52146091786225,-0.3078847797693,-1.34323487165944
"881","FR21.1990",55,"FR21","FR2","France",1,0,0,0.5,0,0,2,0,0,0,19.6,62.3699989318848,48.7780752182007,4.57741665840149,0,1,0,0,1,0,0,1.87100002241671,192.074998855591,1.04645131155849,2.30004477500916,0,1.50890881775284,0,1,0,65.629997253418,0,13,"Champagne-Ardenne",25606,1990,0.094,22544,30276,0.342,1348,0.564,1.19642120482819,0.0526439115832227,16724.0356083086,22459.940652819,0.0781066937436538,0,0,10,0.109636430590217,0.0970874176848043,5.1028794617779,4.82374269725236,10.0232242341385,10.3181105984291,9.72460222164835,10.0194885859389,-2.21058556380336,-2.33214349308219,7.20637729147225,10.1505819780061,0.179334771478334,-2.94420468653387,2.97552956623647,4.13308437341257,0.0454047367938736,0.832928590140904,-Inf,0.411386752348904,4.18403286663614,0.626473059273091,-2.36446049671213,-0.572701027484078,-1.07294454191953
"882","FR22.1990",56,"FR22","FR2","France",0,0,0,0,0,0,0,0,0,0,21.6,62.3699989318848,49.6116358439128,2.77525242169698,0,1,0,1,1,0,0,1.97099999940263,94.9666646321614,0.821631888548533,1.10058285792668,0.818377176920574,1.81837716677153,0,0,0,71.8499984741211,0,0,"Picardie",19399,1990,0.066,27901,37470,0.363,1811,0.571,1.58698511479064,0.0933553275942059,15406.4053009387,20690.2263942573,0,0,0,10,0.115081760211356,0.1019107567401,5.10557094612389,4.82608905650131,10.236417809461,10.5312958917877,9.64253863055977,9.93741671288646,-2.16211244487044,-2.28365778259654,7.50163445788341,9.87297679733111,0.461836062036289,-2.37134233944769,3.07269331469012,4.13308437341257,-0.196462808379342,0.0958399103147762,-0.200431952171786,0.597944436708513,4.27458059128803,0.678541027867503,-2.71810053695571,-0.560366069326127,-1.01335244471729
"883","FR23.1990",57,"FR23","FR2","France",1,0,0,0.5,0,0,1,0,0,0,19.3,62.3699989318848,49.3686084747314,0.988852798938751,0,1,0,1,1,0,0,1.97300001071151,147.200004577637,0.520467966794968,0.382295534014702,0,1.29906894980519,0,1,0,64.2900009155273,0,6,"Haute-Normandie",12318,1990,0.046,28971,38906,0.359,1737,0.596,0.65358083415933,0.141013151485631,16678.7564766839,22398.388025331,0.0811820100665692,0,0,10,0.104057533716259,0.092145795774001,4.40697336942508,4.16583277128368,10.274050608635,10.5689037593578,9.72189112137606,10.0167442720988,-2.26281132399417,-2.38438321962928,7.4599147662411,9.41881688624699,-0.425289059367923,-1.95890212000588,2.96010509591084,4.13308437341257,-0.653026935962242,-0.961561320234737,-Inf,0.261647815421608,4.16340411239418,0.679555232469525,-3.07911388249304,-0.517514611916787,-1.02443289049386
"884","FR24.1990",58,"FR24","FR2","France",1,0,0,0.333333333333333,0,0,2,0,0,0,24,62.3699989318848,47.5135040283203,1.63028905789057,0,0,1,0,1,0,0,1.52250000382628,131.600002288819,2.29663397868474,2.18811500072479,0,1.61712393428543,0,1,0,74.9499969482422,0,6,"Centre",39151,1990,0.073,39862,53532,0.348,2371,0.58,0.674538327803772,0.0605603943705142,16812.315478701,22577.8152678195,0.0510842634926311,0,0,10,0.123089875638777,0.108999005813595,6.42195884542196,6.07051077362627,10.5931787681227,10.8880348849163,9.72986696103941,10.024723077833,-2.09484049418803,-2.21641651777079,7.77106708606541,10.5751812438769,-0.393726780925367,-2.8041141578115,3.17805383034795,4.13308437341257,0.831444563462879,0.783040442924767,-Inf,0.480649222237658,4.31682118383136,0.420353723115071,-2.61729583783375,-0.544727175441672,-1.05555279920766
"885","FR25.1990",59,"FR25","FR2","France",0,0,0,0,0,0,0,0,0,0,25.2,62.3699989318848,48.919620513916,-0.546847637742759,0,1,1,1,1,0,0,1.84099998893592,148.433334350586,0.397416656215986,0.354549090067546,1.2559380531311,2.25593805734854,0,0,0,72.5299987792969,0,0,"Basse-Normandie",17589,1990,0.121,20759,27879,0.306,1391,0.573,0.889772397839916,0.0790835181079084,14923.7958303379,20042.4155283968,0,0,0,10,0.120969869603327,0.107122298448645,5.71254618962454,5.40057239875703,9.94073516656279,10.2356289962254,9.61071225362149,9.90560608328414,-2.11221377593667,-2.23378412106461,7.23777819192344,9.77502898563232,-0.116789581725291,-2.53725079370888,3.22684399451738,4.13308437341257,-0.922770036768447,-1.03690846567867,0.227882746074205,0.813565876409815,4.284000252545,0.61030889624112,-2.1119647333854,-0.556869562267398,-1.18417017702976
"886","FR26.1990",60,"FR26","FR2","France",1,0,0,0.25,0,0,1,0,0,0,23.9,62.3699989318848,47.274079322815,4.11716669797897,0,0,0,0,1,0,0,1.85650000008375,324.449989318848,1.96541604399681,3.34175896644592,0,1.66471389242411,0,1,0,72.1500015258789,0,6,"Bourgogne",31582,1990,0.084,25925,34815,0.324,1610,0.592,0.319954430723575,0.0509784054208093,16102.4844720497,21624.2236024845,0.0316636058514344,0,0,10,0.121367486268672,0.107471307163969,6.35593583837387,6.00816309883118,10.1629630330977,10.4578036073766,9.68672885410136,9.98156942838028,-2.10893225938533,-2.23053137714388,7.38398945797851,10.3603426170266,-1.1395766973176,-2.97635315904808,3.17387845893747,4.13308437341257,0.675703950135019,1.20649730502465,-Inf,0.509653272284929,4.27874730636858,0.618692994680109,-2.47693848013882,-0.524248644098131,-1.12701176318981
"887","FR30.1990",61,"FR30","FR3","France",0,0,0,0,0,0,0,0,0,0,24.6,62.3699989318848,50.5211906433105,2.7604867219925,0,1,0,1,1,0,1,1.63499999951762,98.1499977111815,0.263838499784469,0.622115731239319,0.878638386726381,1.87863833350742,0,0,1,73.4400024414062,0,0,"Nord - Pas-de-Calais",12414,1990,0.037,55914,75090,0.331,3965,0.632,0.630635180753685,0.31939745448687,14101.8915510719,18938.209331652,0,0,0,10,0.111969030303157,0.0991520045012542,4.45205731683406,4.20849096258932,10.9315700750137,11.2264426730939,9.5540642199269,9.84893681800712,-2.18953296107479,-2.31110120736487,8.28526113406895,9.4265801469736,-0.461027744093875,-1.14131901290465,3.20274644293832,4.13308437341257,-1.33241810626771,-0.474629140464825,-0.129381857606822,0.630547223729093,4.29646877955578,0.491642804054183,-3.29683736633791,-0.45886588483528,-1.10563690360507
"888","FR41.1990",62,"FR41","FR4","France",1,1,0,0.25,0.25,0,1,1,0,0,21.7,62.3699989318848,48.7883911132812,6.10504007339478,0,1,0,0,1,0,1,1.85600001039503,303.67499923706,0.523006498813629,2.86865431070328,0,1.72849900122941,0,0,0,66.9000015258789,0,7,"Lorraine",23547,1990,0.29,34906,46877,0.345,2306,0.366,0.408833741245371,0.0979317959825031,15137.0338248049,20328.2740676496,0.0424682549794029,0.0424682549794029,0,10,0.113808596018885,0.10078125445967,6.67079917943974,6.30570433980583,10.4604140131848,10.7552824290292,9.62489959133791,9.91976800718231,-2.17323722394855,-2.294802908301,7.743269700829,10.0667537027949,-0.894446706205674,-2.32348400196592,3.07731226054641,4.13308437341257,-0.648161388964533,1.05384303852427,-Inf,0.54725340255433,4.20319898994254,0.618423639964779,-1.23787435600162,-1.00512194558077,-1.06421086195078
"889","FR42.1990",63,"FR42","FR4","France",1,1,0,0.5,0.5,0,1,1,0,0,29.4,62.3699989318848,48.2326450347901,7.4090530872345,0,1,0,0,1,0,1,1.66100001063751,214.050003051758,0.261883400380611,3.88456118106842,0,1.40758088910097,0,0,0,71.9300003051758,0,8,"Alsace",8280,1990,0.029,30092,40413,0.368,1624,0.603,1.30525365288007,0.196135265700483,18529.5566502463,24884.8522167488,0.120772946859903,0.120772946859903,0,10,0.120628915877305,0.106824776785714,6.60488101778539,6.24309946774634,10.3120146346801,10.6069067943667,9.82712239294063,10.1220145526272,-2.11503625661836,-2.23656538698651,7.39264752072162,9.02159824737931,0.266397391910296,-1.62895072665768,3.38099467434464,4.13308437341257,-1.3398559109945,1.3570100253341,-Inf,0.341872549434343,4.27569342812194,0.507419837035438,-3.54045944899566,-0.505838082254952,-0.999672340813206
"890","FR43.1990",64,"FR43","FR4","France",0,0,0,0,0,0,0,0,0,0,23.4,62.3699989318848,47.2793645858765,6.28874564170838,0,1,1,0,1,0,1,1.81275000391148,491.400001525879,0.372963663190603,3.59366703033447,1.44263368844986,2.44263366997276,0,1,0,72.3600006103516,0,0,"Franche-Comté",16202,1990,0.058,17162,23048,0.405,1097,0.537,0.251780307816555,0.0677076904085915,15644.484958979,21010.0273473108,0,0,0,10,0.120581781111585,0.106783897432881,6.45745139984632,6.10372967847441,9.75045291636707,10.0453342767644,9.65787373507397,9.95275509547127,-2.11542707482758,-2.23694813692381,7.00033446027523,9.69288997039044,-1.37919836608319,-2.69255551011521,3.15273602236366,4.13308437341257,-0.986274281803299,1.27917313808573,0.366470393407212,0.893076830140629,4.28165366896203,0.594845031427325,-2.84731226843572,-0.621757184473272,-0.903868211875598
"891","FR51.1990",65,"FR51","FR5","France",0,0,0,0,0,0,0,0,0,0,26.5,62.3699989318848,47.5180526733398,-0.811498737335206,0,0,1,1,1,0,0,1.72080000077872,79.3400001525879,0.803288084268569,0.772936952114106,1.11561772823334,2.11561770807567,0,0,0,69.3600006103516,0,0,"Pays de la Loire",32082,1990,0.103,46791,62838,0.329,3059,0.568,2.53160148646346,0.0953494171186335,15296.1752206603,20542.0071918928,0,0,0,10,0.11744704768484,0.104003872530708,6.12892007987518,5.79364617362112,10.7534461557199,11.0483152650012,9.63535809055117,9.93022719983243,-2.14176770497612,-2.26332714466181,8.0258433441509,10.3760504041768,0.928852101082476,-2.35020706002588,3.27714473299218,4.13308437341257,-0.219041869388587,-0.257557796316071,0.109408267854452,0.749346830412732,4.23931034127205,0.542789299423917,-2.2730262907525,-0.565633860260986,-1.11169752821677
"892","FR52.1990",66,"FR52","FR5","France",1,0,1,0.25,0,0.25,1,0,1,0,28.1,62.3699989318848,48.1753330230713,-2.85408344864845,0,1,0,1,1,0,0,1.54800002283881,106.650001525879,0.222218414768577,0.178204928990454,0,2.22244750206411,0,0,0,84.3000030517578,0,6,"Bretagne",27209,1990,0.121,40515,54409,0.267,2796,0.612,1.8913144141079,0.102760116138043,14490.3433476395,19459.5851216023,0.0367525451137491,0,0.0367525451137491,10,0.116632534138056,0.103282028358941,8.1356575315271,7.69149984105508,10.6094275548948,10.9042848603366,9.58123773052326,9.87609503596506,-2.14872702050308,-2.27029189322005,7.9359451033537,10.2113030799075,0.637272044553203,-2.27535797655384,3.3357695763397,4.13308437341257,-1.50409453046446,-1.72482110444886,-Inf,0.798609067008429,4.43438190120897,0.436963789921288,-2.1119647333854,-0.491022996469811,-1.32050662058189
"893","FR53.1990",67,"FR53","FR5","France",0,0,0,0,0,0,0,0,0,0,21,62.3699989318848,46.136887550354,-0.0409786254167557,0,0,1,1,1,0,0,1.79850001986644,96.3250012397767,0.96027620881796,0.955476298928262,0.950645178556441,1.9506451910961,0,0,0,78.3199996948242,0,0,"Poitou-Charentes",25809,1990,0.118,23340,31345,0.286,1595,0.596,0.535851266518659,0.0618001472354605,14633.2288401254,19652.0376175549,0,0,0,10,0.121318155878584,0.107434610502496,5.7111840643744,5.39859226626715,10.0579239058405,10.3528100437081,9.59105016960374,9.88593630747126,-2.10933879675054,-2.23087289088373,7.37462901521894,10.1584785472895,-0.623898644256532,-2.78384953207051,3.04452243772342,4.13308437341257,-0.0405343183842945,-0.0455453204987681,-0.050614389573016,0.668160185079934,4.36080299432573,0.586952995199658,-2.13707065451647,-0.517514611916787,-1.25176346816228
"894","FR61.1990",68,"FR61","FR6","France",1,1,0,0.4,0.2,0,2,1,0,0,27.2,62.3699989318848,44.3184814453125,-0.174798053503036,0,1,1,1,1,0,0,1.62699997834987,152.759998321533,0.825137543678284,0.827200704813004,0,1.57570128757637,0,1,0,79.4400024414062,0,6,"Aquitaine",41309,1990,0.105,44223,59388,0.26,2796,0.635,0.45427842104694,0.0676850081096129,15816.5236051502,21240.3433476395,0.0484155995061609,0.0242077997530804,0,10,0.113276646860789,0.100308542665881,5.9094131937019,5.58607015694373,10.6970002947154,10.9918474647399,9.66881047034382,9.96365764036832,-2.1779222499269,-2.29950441649573,7.9359451033537,10.6288356728841,-0.789045006691289,-2.69289056953036,3.30321697330195,4.13308437341257,-0.192205186933585,-0.189707923181667,-Inf,0.454700435131159,4.37500205046962,0.486737814930121,-2.25379492882461,-0.454130280089445,-1.34707364796661
"895","FR62.1990",69,"FR62","FR6","France",1,0,0,0.125,0,0,1,0,0,0,34.6,62.3699989318848,43.737624168396,1.40152044594288,1,1,1,0,1,0,0,1.83525003872783,401.462490081787,0.964153975248338,1.66086371243,0,1.78402410777234,0,1,0,70.1800003051758,0,6,"Midi-Pyrénées",45348,1990,0.106,38354,51507,0.267,2431,0.627,1.71634517953776,0.0536076563464761,15777.0464829288,21187.5771287536,0.0220516891593896,0,0,10,0.129365660634137,0.114555408642277,7.25833707821685,6.86094084560324,10.5546141038335,10.8494729997453,9.66631140849947,9.96117030441134,-2.04511230590338,-2.16669665476536,7.79605797431612,10.7221213531375,0.540197134413886,-2.92606337882137,3.54385368206368,4.13308437341257,-0.0365042717649823,0.50733777574759,-Inf,0.578871547391816,4.25106337450354,0.607180733110963,-2.24431618487007,-0.466808738349216,-1.32050662058189
"896","FR63.1990",70,"FR63","FR6","France",1,1,0,0.333333333333333,0.333333333333333,0,1,1,0,0,26,62.3699989318848,45.7736892700195,1.71339321136475,0,0,0,0,1,0,0,1.60199996754016,483.800018310547,2.46373510360718,2.44696307182312,0,1.5241749695673,0,0,0,77.4199981689453,0,10,"Limousin",16942,1990,0.122,10770,14464,0.281,723,0.596,0.813868235921797,0.0426750088537363,14896.265560166,20005.5325034578,0.0590249085113918,0.0590249085113918,0,10,0.130077579595288,0.115197104891385,7.05307366911995,6.66622709789879,9.28451977015043,9.57941808263196,9.60886582697381,9.90376413945533,-2.03962424040304,-2.16111066218731,6.58340922215876,9.7375510249915,-0.205956798414281,-3.15414180283273,3.25809653802148,4.13308437341257,0.901678533239089,0.894847693142378,-Inf,0.421453260101719,4.34924512149858,0.471252828384095,-2.10373423424888,-0.517514611916787,-1.26940060964839
"897","FR71.1990",71,"FR71","FR7","France",1,1,0,0.125,0.125,0,1,1,0,0,28.5,62.3699989318848,45.5092282295227,5.29606103897095,1,1,0,0,1,0,0,1.5408750017521,844.024991989136,0.973464539274573,2.04161870479584,0,1.95263091680911,0,0,0,79,0,6,"Rhône-Alpes",43698,1990,0.04,98965,132904,0.353,5351,0.607,0.298714895782593,0.122454116893222,18494.6738927303,24837.2266866006,0.022884342532839,0.022884342532839,0,10,0.126576638667688,0.11208796295029,6.55577008006629,6.19718250241681,11.5025215312548,11.7973823420663,9.82523807192567,10.1200988827371,-2.06690731499082,-2.18847133245453,8.5850387383113,10.685057613446,-1.2082656862971,-2.10001887513467,3.3499040872746,4.13308437341257,-0.0268938808481458,0.713742975958183,-Inf,0.669177651346436,4.36944785246702,0.432350438026628,-3.2188758248682,-0.499226487922639,-1.04128722204884
"898","FR72.1990",72,"FR72","FR7","France",0,0,0,0,0,0,0,0,0,0,28.3,62.3699989318848,45.5685939788818,3.20798045396805,1,0,0,0,0,0,0,1.39750000543848,651.925010681152,2.14709928631782,2.18654012680054,1.439956843853,2.43995689282768,0,0,1,73.8499984741211,0,0,"Auvergne",26013,1990,0.106,20376,27363,0.316,1321,0.577,0.508520773918318,0.0507823011571137,15424.6782740348,20713.8531415594,0,0,0,10,0.132310785967107,0.117161990230826,6.92414999170131,6.54509245020834,9.92211301665929,10.2169470148483,9.6437239911191,9.93855798930808,-2.02260168460001,-2.14419776987749,7.18614430452233,10.1663516920453,-0.676249210997971,-2.98020738752294,3.34286180464919,4.13308437341257,0.764117762036924,0.782320443772206,0.364613143592286,0.891980372275148,4.30203598831552,0.334684929938695,-2.24431618487007,-0.549913012474038,-1.15201306539522
"899","FR81.1990",73,"FR81","FR8","France",1,1,0,0.6,0.4,0,3,2,0,0,26,62.3699989318848,43.5550888061523,3.16499371528625,1,1,1,1,1,0,0,1.6145999838927,413.340002441406,0.519488433003425,0.59774131178856,0,1.34732029587057,0,0,0,73.2799987792969,0,10,"Languedoc-Roussillon",27376,1990,0.088,30265,40644,0.22,2115,0.692,0.267541620437246,0.0772574517825833,14309.6926713948,19217.0212765957,0.10958503798948,0.0730566919929866,0,10,0.121544398897068,0.10763006452363,5.53423488299093,5.23109197722548,10.3177472083258,10.6126065026058,9.56869239582755,9.86355169010753,-2.10747565993113,-2.22905526021127,7.65681009148038,10.217421996132,-1.3184801343294,-2.5606119046516,3.25809653802148,4.13308437341257,-0.654910734324184,-0.514597207607453,-Inf,0.298117653772615,4.29428770370781,0.479087238002747,-2.43041846450393,-0.368169323364468,-1.51412773262978
"900","FR82.1990",74,"FR82","FR8","France",1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,2,2,2,0,26.8,62.3699989318848,43.9491380055745,6.08874567349752,1,1,1,1,1,0,0,1.65316666012243,669.133333841959,0.430209944645564,0.59332467863957,0,1.8412585100831,0,1,0,66.2799987792969,0,12,"Provence-Alpes-Côte d'Azur",31400,1990,0.038,71847,96486,0.23,4258,0.732,0.993699688867372,0.135605095541401,16873.4147487083,22659.9342414279,0.0636942675159236,0.0636942675159236,0.0636942675159236,10,0.117489269244571,0.104038535957181,5.3385835142159,5.04628713837473,11.182294136982,11.4771531990821,9.73349457051073,10.0283536326108,-2.14140827514648,-2.26299391042322,8.35655484545343,10.3545631718963,-0.00632024185005873,-1.99800832644292,3.28840188751681,4.13308437341257,-0.84348194608476,-0.522013511033023,-Inf,0.610449310689304,4.193888174141,0.502692636577195,-3.27016911925575,-0.311974765020825,-1.46967597005894
"901","ITC1.1990",75,"ITC1","ITC","Italy",0,0,0,0,0,0,0,0,0,0,13.7,81.7966995239258,45.2624607086182,8.14168763160705,1,1,0,1,1,0,0,1.57649998906866,316.087497711182,0.390733301639557,1.05259738489986,1.00788101553917,2.00788099008117,0,0,0,58.0699996948242,0,0,"Piemonte",25387,1990,0.064,82068,125723,0.385,4316,0.551,0.809509955593896,0.170008271950211,19014.828544949,29129.5180722892,0,0,0,10,0.119435647398245,0.118390491155769,8.83473271266323,11.4070686415386,11.3153034508861,11.7418363531785,9.85297440349021,10.2795073057826,-2.12497756815798,-2.13376687094173,8.37008432637803,10.141992510963,-0.211326207491776,-1.77190818458501,2.61739583283408,4.40423689467643,-0.939730044721493,0.0512608095147898,0.00785012254217897,0.697079932185209,4.06164917412865,0.455207193069049,-2.74887219562247,-0.596020469829223,-0.954511944694353
"902","ITC2.1990",76,"ITC2","ITC","Italy",0,0,0,0,0,0,0,0,0,0,10.8,81.7966995239258,45.7272415161133,7.37017154693604,1,1,0,0,0,0,0,1.00899999995981,635.200012207031,0.16975162923336,1.79950535297394,1.77282094955444,2.77282083833806,0,0,0,75.7799987792969,0,0,"Valle d’Aosta/Vallée d’Aoste",3261,1990,0.099,2647,4056,0.258,116,0.643,0.973801169384152,0.0355719104569151,22818.9655172414,34965.5172413793,0,0,0,10,0.125219213029448,0.124124815563692,10.5521227825394,13.6450798990749,7.8811822022271,8.30795254527102,10.0353472901029,10.4621176331468,-2.07768937338806,-2.08646764250961,4.75359019110636,8.08978917578932,-0.0265481343879323,-3.33619898468295,2.37954613413017,4.40423689467643,-1.77341891474927,0.587511823233241,0.572572034713573,1.01986515522003,4.32783438948194,0.00895974133164043,-2.31263542884755,-0.441610554744518,-1.35479569406052
"903","ITC3.1990",77,"ITC3","ITC","Italy",1,1,1,0.25,0.25,1,1,1,4,0,18.7,81.7966995239258,44.2191982269287,8.74519634246826,0,1,0,1,1,0,0,1.58250000207298,461.525001525879,0.104744674637913,0.099974486976862,0,1.65717745242127,0,1,0,49.6100006103516,0,10,"Liguria",5416,1990,0.039,28769,44073,0.232,1696,0.729,0.862399776473292,0.31314623338257,16962.8537735849,25986.4386792453,0.184638109305761,0.184638109305761,0.738552437223043,10,0.125381197338755,0.124289478307669,6.32951068463985,8.17193141663548,10.2670536975126,10.6936026290385,9.73878116014287,10.1653300916688,-2.0763966035029,-2.08514193161329,7.43602781635185,8.59711281459211,-0.14803633801889,-1.16108499824026,2.92852352386054,4.40423689467643,-2.2562295602511,-2.30284025577668,-Inf,0.505115825300206,3.90419243861595,0.459005876346134,-3.24419363285249,-0.316081546973479,-1.46101790731583
"904","ITC4.1990",78,"ITC4","ITC","Italy",1,1,0,0.272727272727273,0.0909090909090909,0,3,1,0,0,15.5,81.7966995239258,45.6121697859331,9.65024150501598,1,1,1,0,1,0,0,1.80163633923067,626.636365023527,0.506801897151904,1.37531448494304,0,1.40983714873879,0,1,0,46.7599983215332,1,7,"Lombardia",23864,1990,0.04,192693,295193,0.413,8859,0.547,0.581473005281812,0.371228628897083,21751.1005756857,33321.2552206795,0.125712370097218,0.0419041233657392,0,10,0.126372017333833,0.125266701187507,9.8028619418916,12.6575290149634,12.1688535278475,12.5953846586902,9.98741963641759,10.4139507672603,-2.06852520363054,-2.0773102050921,9.08918917041203,10.0801263261946,-0.542190730660202,-0.990937155782552,2.7408400239252,4.40423689467643,-0.679635087148505,0.318682421289155,-Inf,0.343474200371369,3.84502810070851,0.588695329291933,-3.2188758248682,-0.603306476560156,-0.884307686021104
