STAT_LEVL_CODE;NUTS_ID;NUTS_NAME;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
3;AT322;Pinzgau-Pongau;8264,223254;9128,484192;10148,70805;10920,26095;11493,47894;12204,46984;12962,8038;13346,50328;14459,47097;15793,68223;16973,69734;18644,66261;19666,61152;19597,06802;20272,62849;17999,73008;19044,39152;20215,89046;21190,79097;22078,6618;23723,52261;23347,82743;24384,56372;25131,42378;25901,04253;27696,55147;29219,49236;31142,44311;31282,01873;30104,63293;31301,96148;32813,74116;34452,7726;35086,70965;35691,78745;37401,99342;38850,44521;39142,86227;41125,43895;42330,49693;43941,7092;45300,0385
3;AT323;Salzburg und Umgebung;10781,90079;11933,47265;13199,61915;14211,06527;14954,94533;15874,14147;16852,34782;17339,44708;18757,23974;20402,08199;21780,53869;23916,76983;25148,1246;24990,96355;25887,81826;23397,73033;24778,39099;26598,29008;28020,07603;29293,10802;31688,45098;31822,07406;33043,71281;33721,79564;36111,37834;37324,7666;39462,28168;41617,00736;41267,14483;39006,49581;41472,51667;43315,80624;46107,31191;45159,85107;45946,53285;48676,42956;48914,92457;49129,17473;50597,65869;51666,31095;52857,81113;53984,49871
2;AT33;Tirol;8640,570181;9582,208933;10515,2274;11165,7154;11856,50241;12723,96765;13275,68729;13780,67145;14672,00378;16033,29428;17519,76737;19267,34592;20472,4711;20304,54788;20935,60448;19040,67427;20161,76174;21503,10008;22862,47975;23875,62699;25978,00647;26135,97186;27267,00037;28018,35043;29200,48112;30920,9813;32610,74689;33721,35247;33420,5663;32259,17292;32964,81288;34516,03763;36727,25208;37153,96282;38005,74262;40133,84029;40341,54005;40914,22139;42285,72739;43473,51539;44659,63483;45853,48868
3;AT331;Außerfern;9176,95761;10210,0408;11462,16287;12170,57355;12924,05956;13910,21499;14501,2765;15070,51708;16040,78633;17460,29899;19069,60289;20371,31931;21572,19746;21289,87076;21828,62505;19241,67555;19777,18413;21571,55966;23373,63639;24355,90368;26329,67528;27579,20573;28088,12006;28652,58423;29665,54585;32946,12393;35724,91279;36854,20267;36366,86632;34599,69798;31229,28229;37411,50456;40353,88689;39632,2853;41083,09492;44030,38674;43284,57786;43819,34054;44707,69278;45743,81022;46564,27617;47544,07102
3;AT332;Innsbruck;9610,989302;10664,37455;11941,1309;12675,3394;13455,28503;14430,58478;15040,12791;15588,30709;16564,08505;18055,08067;19664,05704;21065,93825;22412,73136;22176,5267;22839,35348;21188,36445;22358,74082;23896,62534;25339,2792;26635,8735;29086,72095;29114,32365;30044,62935;30566,07792;31693,67131;33447,40425;34728,17538;35786,1161;35612,83375;34003,49165;34709,17387;36128,53022;38100,99896;38244,55514;38614,15388;40332,79656;40021,77713;40567,91018;41775,76567;42889,84904;43946,31335;45049,28703
3;AT333;Osttirol;7050,412349;7805,106926;8785,761328;9235,488676;9707,34693;10333,40619;10691,11893;10984,79129;11599,45457;12597,32962;13688,6852;14521,8444;15274,25677;15008,93227;15294,22796;13501,69359;14402,83827;15226,64494;15784,70123;16458,53718;17662,67706;17356,68916;17780,17036;18167,15362;19365,39263;21072,63289;22311,78113;22365,3595;22606,86803;22497,27564;23406,71387;24013,32472;25661,72425;26758,07631;28116,79337;29761,7294;29926,92089;30731,97559;31794,20663;32977,09861;34013,05736;35183,7735
3;AT334;Tiroler Oberland;7982,094965;8855,37056;9472,002599;10085,06217;10734,49449;11537,87941;12065,45922;12564,66943;13433,1853;14743,01848;16184,09852;18422,06631;19587,19144;19508,43411;20166,60934;18075,02367;19069,08139;20126,1084;21521,23813;22110,40432;23635,62604;23603,2301;25172,27696;26616,87099;27993,4273;28964,86617;30268,49482;31534,05618;31944,58368;31474,73225;31828,07282;33733,0028;35901,01036;37125,67939;38479,94725;41668,64236;42543,06876;43231,07558;44917,44053;46306,07291;47757,06537;49172,05399
3;AT335;Tiroler Unterland;7993,908565;8857,056326;9495,260398;10102,41013;10750,37106;11559,76353;12094,12539;12592,25857;13444,94219;14744,29777;16169,72683;18317,78908;19481,21591;19396,90249;20074,02773;18044,22203;19299,57808;20586,20987;21959,81705;22906,7679;25066,52146;25455,68342;26870,14455;27693,10228;28863,35938;30633,94421;32902,1951;34213,04419;33355,41533;32265,21775;33594,07335;34716,53899;37225,68024;37637,68999;38656,08843;40813,42957;41493,26613;41984,91552;43531,19433;44724,24257;46015,64916;47240,02427
2;AT34;Vorarlberg;9024,587175;10058,95976;10833,25731;11469,24298;11974,79352;12844,25874;13619,98542;14107,10457;15090,13116;16680,57807;17998,0418;19435,68701;20353,06881;19970,9296;21003,00213;19275,1588;20588,78556;21873,71903;22996,66824;24276,12153;26411,56906;26740,53512;28029,47236;28098,83171;29637,35813;30994,41712;32354,10897;33848,77442;33995,23724;32175,69778;33126,98017;34945,25385;36450,48261;37288,1936;38848,09593;42170,79875;40868,18059;40752,48886;40969,81604;41343,33735;41514,00119;41847,02406
3;AT341;Bludenz-Bregenzer Wald;9220,220023;10341,71317;11108,07693;11731,8161;12212,54641;13085,56337;13866,99075;14348,79311;15344,72659;16987,49057;18377,39751;19885,50698;20856,15394;20461,15249;21500,82009;19798,93139;20922,00799;22158,1939;22329,43148;23895,82012;25425,84051;26549,79248;28044,50855;28401,10091;31219,17839;33407,45962;35592,55427;35820,16453;37087,71969;36727,62752;37476,87884;38517,45177;40293,3347;41179,43127;43013,54869;45508,81154;44132,08842;44087,26682;44432,47523;44925,32291;45211,70349;45665,19275
3;AT342;Rheintal-Bodenseegebiet;8959,403356;9965,624661;10742,36098;11382,28427;11895,88387;12764,17102;13538,07736;14026,96491;15005,81155;16579,36396;17873,53547;19288,73551;20189,29162;19811,63591;20841,35271;19105,20165;20480,65284;21781,40216;23213,05541;24399,41954;26731,31296;26803,23093;28024,53501;28000,00747;29121,33967;30209,10659;31304,49475;33213,95775;33009,97123;30733,00089;31756,77054;33829,85366;35257,65753;36088,59997;37572,49358;41151,39198;39870,4757;39735,53451;39916,07283;40255,67629;40393,39463;40692,61799
3;ATZZZ;Extra-Regio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;BE;Belgium;8262,267978;9114,495841;9938,494318;10464,05521;11366,75799;12103,13483;12681,09342;13251,56028;14474,92932;15766,17706;16950,49157;18019,25844;18730,6161;18575,51061;19459,2329;18870,15626;19364,66928;20486,20429;21070,15996;22198,4276;24354,74871;25009,2742;26014,58462;26221,95237;27115,64998;28204,86515;29165,79446;30304,93991;29939,30906;28715,88015;30490,25295;31018,95648;32082,87103;32188,30562;33216,2561;34847,83557;34938,0965;35547,55884;36470,59288;37261,6493;38049,17542;38840,31311
1;BE1;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;16427,36909;18756,6662;20279,59281;21153,86632;23305,1766;25240,02834;26745,29912;28165,27021;30152,05568;32385,42817;34935,42305;37113,84923;38821,03817;38530,66219;39759,88522;38097,21027;39400,52765;40951,37739;42229,75485;44753,84177;49366,98189;51140,17626;52893,7353;52170,55034;53555,24393;55832,24264;56157,76253;57327,88782;55637,29006;53744,70637;56242,10235;56038,7553;57243,04896;56620,60779;57111,84999;59962,36711;59208,43;59551,43566;60441,63966;61127,61517;61816,91038;62530,11536
2;BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;16427,36909;18756,6662;20279,59281;21153,86632;23305,1766;25240,02834;26745,29912;28165,27021;30152,05568;32385,42817;34935,42305;37113,84923;38821,03817;38530,66219;39759,88522;38097,21027;39400,52765;40951,37739;42229,75485;44753,84177;49366,98189;51140,17626;52893,7353;52170,55034;53555,24393;55832,24264;56157,76253;57327,88782;55637,29006;53744,70637;56242,10235;56038,7553;57243,04896;56620,60779;57111,84999;59962,36711;59208,43;59551,43566;60441,63966;61127,61517;61816,91038;62530,11536
3;BE100;Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad;16427,36909;18756,6662;20279,59281;21153,86632;23305,1766;25240,02834;26745,29912;28165,27021;30152,05568;32385,42817;34935,42305;37113,84923;38821,03817;38530,66219;39759,88522;38097,21027;39400,52765;40951,37739;42229,75485;44753,84177;49366,98189;51140,17626;52893,7353;52170,55034;53555,24393;55832,24264;56157,76253;57327,88782;55637,29006;53744,70637;56242,10235;56038,7553;57243,04896;56620,60779;57111,84999;59962,36711;59208,43;59551,43566;60441,63966;61127,61517;61816,91038;62530,11536
1;BE2;Vlaams Gewest;7938,120442;8589,071886;9446,787539;10006,54043;10836,42866;11441,99133;11945,72842;12522,70608;13838,7255;15202,85695;16444,34994;17382,54394;18060,64207;17953,35519;18994,57864;18488,76292;18932,16531;20214,47666;20719,28337;21899,68954;23959,86903;24564,66539;25613,49779;25921,81503;26858,36239;27950,53683;29085,53462;30428,69428;29943,12405;28691,80814;30407,6894;31087,24562;32365,24938;32619,27804;33872,2292;35580,69564;35846,25612;36586,44066;37650,28881;38568,79574;39482,68786;40393,48248
2;BE21;Prov. Antwerpen;10204,9999;10926,99804;12034,6775;12501,10798;13738,53768;14406,01175;14572,77363;14967,98568;16680,54253;18647,08421;20078,58667;21065,76832;21916,81023;21543,01595;22758,20446;22333,85446;22989,90536;24627,26915;24501,48947;25999,14848;28584,32464;28878,02296;30424,0738;30547,95129;31902,76744;33742,96763;34515,63438;36014,83554;35521,38659;33433,09262;35675,07742;36315,27053;37698,1634;37820,61831;39279,53308;41350,8046;41744,61937;42860,22855;44219,28801;45489,25333;46692,34835;47925,31881
3;BE211;Arr. Antwerpen;11952,03468;12795,07576;14097,45552;14612,13897;16056,47905;16808,75271;16849,97976;17062,20802;19142,09119;21301,94235;23084,47046;23940,21926;25168,33279;24593,66589;26019,83861;25296,57765;25882,64603;27457,27737;27406,51196;28968,30561;30952,53353;31375,40559;32750,62281;32704,12345;34222,74918;36506,6414;37389,95163;38771,50162;38515,11992;35143,64277;38064,41369;38620,01336;39965,12694;39678,6524;41298,57585;43436,46807;43484,53393;44262,17441;45342,10152;46310,70028;47236,54399;48187,93246
3;BE212;Arr. Mechelen;7652,995475;8181,96256;9007,742556;9374,50742;10348,31625;10901,73401;11287,1479;11959,92243;12882,16406;13997,36274;15203,36682;16332,19706;16998,00933;16885,43496;17819,25587;17553,93618;18272,37538;20297,8988;19917,09334;20546,04826;23943,47916;24570,59856;26638,66896;27351,18266;29211,66706;30519,31841;31545,10081;33551,22947;32526,33764;30903,71634;31733,35235;32131,20122;33352,82001;33944,56866;35768,17434;38152,29386;38331,40075;39197,96707;40243,38466;41232,90352;42143,78945;43090,87067
3;BE213;Arr. Turnhout;7778,123943;8366,512371;9236,913762;9664,612404;10623,79011;11185,78051;11507,34716;12155,91327;13602,41867;15773,91026;16538,1375;17754,48956;17855,89115;17787,77564;18750,94638;18954,90279;19761,50276;21293,04972;21219,21046;23250,32708;26642,30103;26408,80685;27952,48896;28018,54981;28621,92868;29857,85264;30200,22469;31595,17819;30962,36158;31445,16824;33202,87801;34171,0059;35747,62952;36450,85646;37275,01657;38969,72296;40316,65959;42393,65076;44629,65244;46806,80229;48868,51636;50970,40345
2;BE22;Prov. Limburg (BE);6089,859794;6737,759363;7682,440055;8336,524615;8611,49212;9012,667785;9887,478896;10799,00009;12389,83987;13156,07534;14133,92759;14330,32656;14839,32016;15508,89951;16495,40394;16059,13591;16010,59683;17089,70711;17849,66449;18603,25502;20296,64508;20830,38377;21698,08451;21972,87199;22241,53057;22600,77097;23867,96266;24999,09043;24884,85879;23001,25161;24525,82008;25508,13119;26346,38093;26354,79041;27690,85786;28625,53716;28609,81478;29390,87;30194,02494;31041,72573;31782,78225;32593,45566
3;BE221;Arr. Hasselt;7266,994698;8077,790949;9251,250004;10080,57435;10457,33613;10987,26186;12570,88354;13586,95544;15633,29409;16411,41578;17770,11844;17387,31908;17596,35205;19255,50083;20415,34319;20059,41879;19882,15901;21326,95657;22099,80299;22760,99981;24788,4499;25440,75358;26610,72875;26978,69541;27098,78099;27432,41609;29007,2829;30353,33318;30057,28;27788,8968;30106,47359;31334,31077;32239,04076;32504,28647;34023,94917;34981,40447;35188,56611;36184,98454;37350,5318;38472,59847;39524,58739;40618,04085
3;BE222;Arr. Maaseik;5050,103711;5568,067084;6324,892307;6853,661365;7053,640207;7365,895165;7654,040118;8685,616708;10144,36704;11148,09066;11739,74441;12455,75466;13416,77242;12998,82111;13858,74624;13263,33248;13360,48295;14370,38782;15204,07444;16183,6873;17531,84581;18212,61855;18876,68049;18880,37206;19498,0952;19711,94404;20678,97288;21717,73669;21768,3282;20227,01714;20872,51369;21450,84188;22307,72235;21798,70816;22897,24367;23811,60909;23633,52494;24253,566;24842,17545;25504,49283;26058,37392;26686,97146
3;BE223;Arr. Tongeren;4838,318315;5297,011356;5983,303198;6419,82945;6573,31751;6815,954777;6908,505335;7485,861369;8317,88588;8814,294414;9473,700151;10274,96374;10891,25589;10789,75205;11578,66084;11174,76149;11235,31639;11667,33271;12310,99002;12998,93301;14408,95743;14536,35113;15025,88562;15408,0967;15557,85496;16120,7968;17093,94667;17876,82237;17902,66673;16379,17142;17288,12987;18215,56946;18870,30604;18929,98887;20144,03874;21023,20743;20698,00145;21211,48637;21508,74696;21995,88843;22305,38559;22735,027
2;BE23;Prov. Oost-Vlaanderen;7165,164919;7722,436223;8482,474323;9150,519928;9965,932631;10609,92442;11272,19337;11702,23122;12811,57198;14049,16089;14980,07731;15710,23158;16226,71735;15925,83173;16758,29115;16279,10794;16722,3754;17880,46974;18362,02466;19099,70198;20985,31188;21550,38711;22746,24501;23129,9892;23997,00214;24789,40464;25727,6284;27102,40074;26594,68597;26021,8953;27495,33891;28145,79962;29113,22375;29399,3436;30376,51403;32313,51938;32446,02956;33031,62463;33921,83393;34673,38634;35427,09155;36174,51007
3;BE231;Arr. Aalst;4950,828662;5340,248773;5875,110532;6346,620755;6933,173219;7403,76184;8013,348748;8485,044484;9215,459561;10078,7656;10726,8514;11452,99462;12093,98897;11748,87498;12278,58696;12169,32486;12420,29235;13383,4815;13399,03177;14210,05415;15364,33258;15653,23621;16445,64932;16750,61214;17236,04445;17830,8951;18431,6666;19454,04807;19501,57625;19339,0458;19797,11874;20055,3404;21319,19311;21451,74641;21956,39997;23268,97744;22733,21377;23137,9499;23273,13594;23639,4332;23798,63971;24098,86773
3;BE232;Arr. Dendermonde;5484,702353;5916,462543;6483,857264;6999,035159;7624,287013;8123,91435;8460,582081;9009,04226;10070,11816;10808,92777;11373,28294;12153,50865;12641,94933;12317,7443;12975,35402;12601,47094;12889,59093;13673,3549;14703,62302;15269,25926;16774,35027;17458,52479;17713,43331;17957,27769;18187,92372;18901,07341;19805,20734;20579,62138;20354,32321;19732,71451;20629,45584;21212,64664;22448,6468;22680,30529;23462,43701;24608,67215;24718,863;25097,28328;25761,25737;26289,48191;26844,47331;27382,9458
3;BE233;Arr. Eeklo;4792,651445;5136,83737;5618,185903;6042,026669;6570,78334;6986,114073;7486,525287;7753,310025;8270,014565;9136,486435;9831,737294;10378,66562;11530,84124;11300,31675;11823,97966;11511,04712;11843,97395;12726,41652;13241,08659;14073,31132;15649,03925;16480,58899;16935,43681;17276,24629;17895,65992;18583,25096;20218,22155;20942,34479;21028,04498;20781,92316;21913,84713;22466,87548;23632,04651;22699,7066;24468,35565;25282,25729;25387,22042;25954,59615;26595,63525;27237,7815;27810,01375;28425,15747
3;BE234;Arr. Gent;9743,055227;10487,70387;11514,94539;12400,59071;13487,48766;14322,36266;14984,47893;15542,4573;16901,19273;18791,74796;19865,73971;20415,95686;20672,37622;20582,28096;21961,93121;21213,62203;21761,77258;23190,01647;23837,8392;24692,27666;26822,16119;27187,12134;28737,23754;28990,70942;30961,44813;31789,77254;32884,02781;34494,94557;33761,18088;33094,39152;35401,63825;36049,88607;36951,37788;37922,65725;39589,64168;42172,36341;42473,37469;43173,52233;44524,22932;45524,14553;46637,86379;47667,95745
3;BE235;Arr. Oudenaarde;5836,16452;6347,379934;7028,398017;7637,356767;8388,934993;9001,314166;9859,860801;10291,47115;11302,85495;12599,13385;13673,85414;14754,55457;14842,75082;14339,40383;14989,63731;14528,70906;15044,68194;16152,07034;16873,16689;17570,49886;19162,49247;19398,22384;22491,40555;23677,76578;23506,33505;23499,2872;25292,93918;26397,49619;25477,54661;24702,58567;25956,71243;26696,41776;28049,65954;27558,6701;26569,65878;28045,42751;28251,24018;28442,63531;29106,02602;29525,09963;30038,47907;30496,01115
3;BE236;Arr. Sint-Niklaas;7020,592193;7568,776436;8316,16642;8982,462216;9759,046161;10391,83496;11330,84088;11361,14647;12674,75149;13406,68702;14653,30104;15625,98043;16594,41951;15976,61054;16309,34633;15835,63092;16404,08113;17634,1515;17690,33771;18205,89842;20988,78061;22263,51607;23172,93246;23612,51111;23589,08673;25001,74409;25322,49606;27413,36831;26504,89262;25648,24395;27077,42274;28182,17934;28517,38775;28330,08174;29171,44932;31613,02235;32011,33779;32881,97562;34031,35448;35039,70683;36038,27207;37023,16212
2;BE24;Prov. Vlaams-Brabant;7308,249845;7980,338284;8756,269133;9313,224166;9943,528617;10542,94855;11086,17686;11831,89399;12856,14031;13827,84246;15243,53493;16907,53279;17771,66271;17814,58239;18928,44351;18278,12304;18813,90153;20096,28078;21213,55237;22792,39577;24563,7662;25815,72124;26223,55329;26791,19747;27851,95204;28975,3333;30510,49753;31699,86182;31249,17357;30813,29427;32103,66232;32595,77296;34498,10266;34924,26713;35836,9438;37687,51032;38021,90723;38290,59291;39259,29256;39843,54608;40579,9239;41213,32795
3;BE241;Arr. Halle-Vilvoorde;7525,431921;8266,968676;9126,510043;9768,168038;10491,2733;11187,36334;11745,41119;12433,45501;13634,51247;15054,25965;16546,34374;18639,58837;20018,77804;19925,36193;21125,65473;20476,22965;21039,88301;22713,21215;24469,61661;26026,53034;27550,21536;29487,2708;29782,29685;30182,88098;31757,12324;32800,74048;34717,9831;36683,2085;35966,25476;34194,68636;35583,75803;36275,33227;38229,57991;38624,95977;39689,48455;41830,97145;43246,42814;43505,37384;45252,78001;46089,78815;47395,21191;48373,96444
3;BE242;Arr. Leuven;7037,704458;7623,352574;8295,562827;8748,092554;9263,761451;9744,075367;10268,83846;11086,18852;11891,09907;12305,4955;13624,71983;14755,9574;14985,15642;15204,39656;16219,42636;15576,83954;16088,18439;16899,83188;17234,40728;18840,75752;20911,7295;21327,97862;21859,88371;22638,507;23055,71592;24264,84363;25333,29856;25572,74381;25455,4695;26666,68119;27831,86851;28072,19228;29901,97608;30348,51262;31062,61756;32528,21608;31501,01076;31775,18024;31762,32868;32022,23538;32036,78531;32228,00936
2;BE25;Prov. West-Vlaanderen;7347,524433;8006,865568;8642,202605;9141,02193;9942,095281;10554,82481;11074,96414;11727,01152;12792,04215;14185,45409;15555,50298;16545,17491;17122,05552;16973,89644;17990,60091;17420,90796;17817,55396;18880,43006;19611,10288;20807,04647;22837,62258;23419,63794;24264,09498;24525,03383;25280,1261;26122,68579;27561,42634;28916,54692;28154,71645;27010,8599;28756,88457;29437,97628;30655,03039;31065,46687;32597,62189;33879,22302;34247,9839;35005,48003;36091,76895;37031,19908;37976,12021;38916,16252
3;BE251;Arr. Brugge;7547,051502;8220,876199;8854,364222;9353,107422;10154,11619;10765,66044;10890,7116;11693,52505;12840,08868;14411,22912;16090,01397;17135,51951;17787,33951;17786,65722;18907,18949;18173,08361;18510,08641;19409,39547;19722,70804;20704,41832;23338,24788;23454,78008;24584,9681;25047,50855;25596,72557;26736,96675;28041,16692;30016,96267;29562,35522;28575,01227;30470,2322;31411,19725;32557,06279;32713,62962;33570,27114;34587,77257;35140,31101;35777,31004;36962,45206;37860,97348;38860,37554;39795,60269
3;BE252;Arr. Diksmuide;5639,824366;6071,153201;6507,056155;6832,789577;7392,053483;7799,653409;8298,479007;8284,052804;9661,546621;10816,94226;11284,83581;12070,02925;13332,88543;11887,86922;12427,16457;12199,43544;12199,30158;13182,60543;13583,40275;14066,21104;16586,33393;17474,96991;17678,10695;17967,64541;18565,93327;19201,15679;20445,11077;20966,57027;19960,49583;19293,11215;20465,83217;20812,66876;22105,76024;22186,38907;23331,34975;23715,74542;23885,36643;24628,45888;25424,59978;26230,14906;26962,28921;27739,4203
3;BE253;Arr. Ieper;5594,771745;6094,550066;6573,509667;6962,648557;7609,670638;8108,942761;8608,931561;9073,93573;10018,70956;10862,06797;12353,02305;12695,52376;13684,64309;13304,21096;14225,97331;13813,18723;14294,3297;15556,89018;16398,49725;17724,17778;18079,22869;19552,44983;21472,38482;20918,7485;21491,57532;22284,04669;23205,89301;24247,82807;24033,66519;23280,4954;24891,29658;25859,11018;27009,37576;27936,46931;29006,81071;31238,14754;31628,76069;32834,48949;34080,51877;35372,79283;36556,00431;37818,54269
3;BE254;Arr. Kortrijk;7979,81906;8733,400983;9458,418706;10027,22464;10942,03514;11627,70971;12366,45179;13233,43315;14206,94853;15989,10102;17197,96063;17740,79583;18324,93151;18353,22838;19578,72255;18876,51235;19649,1162;21372,23139;22525,58869;24093,54071;25502,49801;26072,41186;26179,68405;26708,89838;27511,01935;28563,98462;30156,43381;31340,13866;30339,62237;28918,57173;31224,40153;32279,84217;33376,86453;34059,43817;36199,16387;37737,3007;38339,50393;39095,99176;40405,66328;41424,42122;42529,73801;43572,65204
3;BE255;Arr. Oostende;6564,193053;7162,27695;7748,0122;8204,209265;8924,958439;9486,12879;9953,220067;10073,59769;11408,50657;11662,13245;13002,36085;14752,07154;14119,25713;14047,40162;14708,77397;14241,86543;14553,83822;14718,63692;15512,34707;16487,86986;18475,8151;18781,50721;19610,31395;19882,4425;20710,77804;21395,81505;22427,59717;23573,67933;23067,86932;21838,15558;23032,94507;23133,48593;24246,70218;25523,30887;26140,74573;27154,09091;27528,11301;27729,92574;28489,0816;28940,37314;29525,65899;30024,48562
3;BE256;Arr. Roeselare;9048,984608;9761,748952;10455,78563;10982,53288;11864,50344;12496,65573;13252,85581;14014,91254;15027,56482;16806,39654;18140,42217;19065,37975;19811,82021;19696,73168;20671,08;20441,59664;20065,3563;20424,02615;21418,48225;22701,41483;24391,22612;25332,00216;26045,42719;26038,66708;27052,91547;27851,12617;29991,12623;31219,8059;30866,41192;29896,47358;31415,0814;31629,73998;33029,72324;33076,98867;35438,42119;36633,96414;36499,05231;37417,47901;38247,45116;39204,33499;39973,27707;40858,81006
